section,descriçao,Tipo,valor,quartos,banheiros,metros_quadrados,vagas_carro,cidade,bairro,data de postagem
10,casa padrao Eusébio,casa,28.500,3,3,390,,Eusébio, Coaçu,22 de ago 16:08
11,linda casa plana com 3 suites e deck gourmet nova na Sapiranga,casa,469.900,3,4,120,,Fortaleza, Edson Queiroz,22 de ago 16:03
12,"Duplex de esquina com 5 suites, escritorio e moveis projetados na Cidade Alpha",casa,1.850.018,5,5,260,,Eusébio,,22 de ago 15:59
13,Mansão no Eusébio em rua privativa padrão Alphaville,casa,999.900,4,4,192,,Eusébio,,22 de ago 15:44
14,Sobrado para venda possui 120 metros quadrados com 3 quartos em Amador - Eusébio - CE,casa,490.000,3,3,120,,Eusébio,,22 de ago 15:40
15,casa no eusebio coaçu,casa,26.000,3,3,450,,Eusébio, Coaçu,22 de ago 15:26
16,"Casa, Alphaville Ceará Terras, 04 suítes.",casa,1.699.000,4,4,258,,Eusébio, Cidade Alpha,22 de ago 15:21
17,"Casa, Dunas, 03 suítes.",casa,2.690.000,3,5,265,,Fortaleza, Praia do Futuro II,22 de ago 15:20
18,"Casa, Centro do Eusébio, 03 suítes.",casa,1.590.000,3,3,330,,Eusébio,,22 de ago 15:20
19,Casa a venda no Montese!,casa,550.000,2,2,260,1,Fortaleza, Vila União,22 de ago 15:20
20,"Casa, Alphaville Fortaleza, 04 suítes.",casa,2.500.000,4,5,330,,Fortaleza, Lagoa Redonda,22 de ago 15:20
21,"Casa, Alphaville Fortaleza, 04 suítes",casa,3.500.000,4,4,350,,Fortaleza, Lagoa Redonda,22 de ago 15:19
22,"Casa, Alphaville Fortaleza, 05 quartos.",casa,4.490.000,5,5,450,,Fortaleza, Lagoa Redonda,22 de ago 15:19
23,"Casa, Ocupado, Missão Velha / CE (32% abaixo da avaliação)",casa,150.000,2,2,135,,Missão Velha, Centro,22 de ago 15:11
24,Sobrado para venda com 100 metros quadrados com 3 quartos em Centro - Eusébio - CE,casa,499.000,3,3,100,,Eusébio,,22 de ago 15:10
25,Casa plana com 3 suites no bairro Urucunema Eusébio,casa,1.050.000,3,4,180,,Eusébio, Urucunema,22 de ago 15:09
26,casa alto padrao no Eusébio,casa,45.600,4,4,360,,Eusébio, Coaçu,22 de ago 15:08
27,Vendo casa no Jardim jatobá,casa,50.000,2,1,,,Fortaleza, Siqueira,22 de ago 15:08
28,casa alto padrao no Eusébio luk,casa,57.800,3,3,580,,Eusébio, Coaçu,22 de ago 15:07
29,Casa situada em Caucaia,casa,275.000,2,1,57,1,Caucaia, Parque Guadalajara (Jurema),22 de ago 15:07
30,casa no Eusébio luk,casa,35.800,3,3,390,,Eusébio, Coaçu,22 de ago 15:07
31,casa no aquiraz luk12,casa,28.500,3,3,290,,Aquiraz,,22 de ago 15:07
32,Vende Casas Condominio Sitio Asa Branca Messejana,casa,150.000,3,2,64260,1,Fortaleza, Paupina,22 de ago 14:59
33,Vendo casa em Dourado Horizonte watts *,casa,10.000,2,1,70,,Horizonte, Centro,22 de ago 14:47
34,Casa em Paracuru-CE,casa,370.000,3,3,273,,Paracuru,,22 de ago 14:45
35,Lançamento duplex no Eusébio de casa com amplo terreno 3 suites,casa,520.024,3,3,133,,Eusébio,,22 de ago 14:30
36,Casa no Eusébio,casa,270.000,3,2,130,,Eusébio,,22 de ago 14:29
37,Imóvel que oferece conforto e localização estratégica frente praça na Cidade Alpha,casa,3.400.340,5,5,432,,Eusébio,,22 de ago 13:56
38,Duplex em Guaramiranga,casa,240.000,2,2,,,Guaramiranga,,22 de ago 13:54
39,"SI: Casa pelo Minha Casa Minha Vida, no bairro Ancuri, próximo a Messejana, 2 quartos, 2 b",casa,188.000,2,2,86,,Fortaleza, Ancuri,22 de ago 13:54
40,GE-Casa para venda com 3 quartos em Barrocão/Jorge figueiredo - Itaitinga - CE,casa,215.000,3,3,87,1,Itaitinga, Barrocão,22 de ago 13:42
41,GE-Imóvel para venda com 2 quartos NO BAIRRO ANCURI - Itaitinga - CE,casa,188.000,2,2,82,1,Itaitinga, Ancuri,22 de ago 13:38
42,"GE-Casa para venda com 2 quartos em Gereraú , com possibilidade de entrada ZERO- Itaiting",casa,150.000,2,1,80,1,Gereraú, Itaitinga,22 de ago 13:35
43,"Casa em condomínio para venda, 3 quarto(s), Jaçanaú, Maracanaú - CA31",casa,294.900,3,2,107,,Maracanaú, Jaçanaú,22 de ago 13:33
44,Casa com 3 quarto(s) no Loteamento Moradas da Boa Vizinhança - CA32,casa,259.000,3,3,72,,Pacatuba, Senador Carlos Jereissati,22 de ago 13:33
45,Casa Duplex com 4 quartos e moveis fixos porjetados no Eusébio!,casa,449.000,4,3,130,,Eusébio, Encantada,22 de ago 13:30
46,Casa Presidente Kennedy,casa,400.000,3,2,128,,Fortaleza, Presidente Kennedy,22 de ago 13:29
47,"SI: Casa na melhor localização do bairro Pedras, próx ao supermercado Ismael, 2 quartos, 2",casa,203.000,2,2,87,,Fortaleza, Pedras,22 de ago 13:28
48,"TENHO VÁRIAS CASA DE REPASSE NO MORAS, PARQUE , BOSQUE, PETALAS ETC...",casa,55.000,2,2,60,,Pacatuba, Senador Carlos Jereissati,22 de ago 13:27
49,"SI: Casa pelo Minha Casa Minha Vida, 2 quartos, 2 banheiros, a 15 minutos de Messejana",casa,185.000,2,2,84,,Fortaleza, Pedras,22 de ago 13:26
50,"SI: Entrada a partir de R$ 5 mil, casa pelo Minha Casa Minha Vida, 2 quartos, próx a Messe",casa,175.000,2,2,79,,Fortaleza, Pedras,22 de ago 13:24
1,"SI: Casa com entrada zero pelo Minha Casa Minha Vida, a 15 minutos de Messejana, 2 quartos",casa,160.000,2,1,70,1,Fortaleza, Pedras,22 de ago 12:43
2,Casa para vender,casa,34.000,2,1,80,,Russas,,22 de ago 12:37
3,"Lindo sobrado,117m², 3 quartos, suites , lazer completo, a 2 quadras da praia .",casa,950.000,3,5,117,,Fortaleza, Praia do Futuro II,22 de ago 12:37
4,Casa em rua privativa no Eusébio plana ou duplex,casa,605.000,3,3,135,,Eusébio,,22 de ago 12:37
5,? CASA 3Q- IMPERDÍVEL. MORE NO QUE É SEU ?,casa,185.000,3,2,93,,Fortaleza, Sapiranga-Coité,22 de ago 12:32
6,Casa plana com 3 suites na Cidade Alpha,casa,1.270.000,3,3,193,,Eusébio, Cidade Alpha,22 de ago 12:28
7,Vendo casa com 5 suítes e 265m²,casa,899.000,5,5,270,,Fortaleza, Cidade dos Funcionários,22 de ago 12:08
8,CASA NA SABIAGUABA,casa,190.000,3,2,120,,Eusébio, Cararu,22 de ago 11:54
9,casa eusebio,casa,25.600,3,3,390,,Eusébio, Coaçu,22 de ago 11:52
10,Oportunidade Vendo ou troco,casa,30.000,,,,,Maracanaú, Jarí,22 de ago 11:48
11,Apartamento a venda,casa,30.000,2,1,50,,Fortaleza, Parque Manibura,22 de ago 11:48
12,Duplex novo no Jardins do Lago com 4 suites + piscina,casa,1.350.000,4,4,220,,Eusébio,,22 de ago 11:44
13,CASA PLANA TERRAS ALPHAVILLE CEARA 02,casa,1.100.000,3,4,200,,Eusébio, Cidade Alpha,22 de ago 11:40
14,Casa á venda!,casa,450.000,3,3,840,,Guaramiranga,,22 de ago 11:38
15,Casa com terreno 16x25 loteamento cidade nova Jaguaribe CE,casa,70.000,2,1,74,,Jaguaribe,,22 de ago 11:35
16,"Vendo casa duplex, Direto C/ Proprietário",casa,290.000,4,3,91,,Aquiraz,,22 de ago 11:21
17,Casa no boleto,casa,250.000,2,2,98,,Fortaleza, Parangaba,22 de ago 11:20
18,Casa no Eusebio,casa,190.000,2,1,90,,Eusébio, Centro,22 de ago 11:16
19,casa no eusebio luk,casa,23.600,3,3,250,,Eusébio, Coaçu,22 de ago 11:13
20,BELÍSSIMA CASA DUPLEX VILLAGE MONTE PRINCE,casa,245.000,2,1,60,1,Fortaleza, Prefeito José Walter,22 de ago 11:10
21,casa no eusebio (luk),casa,30.600,3,3,369,,Eusébio, Coaçu,22 de ago 11:08
22,casa em coaçu luk,casa,28.900,3,3,290,,Eusébio, Coaçu,22 de ago 11:00
23,Casa plana,casa,40.000,,,,,Eusébio, Coaçu,22 de ago 10:57
24,Excelente Duplex No Passaré,casa,580.000,3,3,,,Fortaleza, Passaré,22 de ago 10:57
25,Casa com piscina Parcelado,casa,220.000,2,2,140,,Aquiraz,,22 de ago 10:54
26,casa no eusebio coaçu,casa,48.600,3,3,250,,Eusébio, Coaçu,22 de ago 10:53
27,"OPORTUNIDADE!!!!! Casa Dupléx, excelente localização no Eusébio no Coité",casa,349.000,3,4,118,,Eusébio, Coité,22 de ago 10:49
28,Casa Duplex Venda ou troca,casa,310.000,4,4,180,,Fortaleza, Quintino Cunha,22 de ago 10:40
29,GE-Casa para venda com 2 quartos em Gereraú - Itaitinga - CE,casa,160.000,2,1,70,1,Gereraú, Itaitinga,22 de ago 10:39
30,Casa em Aquiraz,casa,270.000,3,1,120,,Aquiraz,,22 de ago 10:39
31,Casa em Pacatuba,casa,70.000,3,1,,,Pacatuba, São Luiz,22 de ago 10:34
32,"Casa à venda com 2 quartos por R$ 185.000,00 no Ancuri - Itaitinga/CE",casa,185.000,2,2,20,,Itaitinga,,22 de ago 10:32
33,"Casa à venda de 92m² com 3 quartos por R$ 195.000,00 no Gereraú - Itaitinga/CE",casa,195.000,3,2,165,,Itaitinga,,22 de ago 10:32
34,casa no coaçu,casa,45.600,3,3,260,,Eusébio, Coaçu,22 de ago 10:31
35,Casa,casa,220.000,2,1,,,Fortaleza, Jardim das Oliveiras,22 de ago 10:18
36,GE- Casa para venda com 2 quartos em Gereraú - Itaitinga - CE,casa,185.000,2,2,84,1,Gereraú, Itaitinga,22 de ago 10:12
37,Duplex no Centro de Horizonte,casa,250.000,4,4,312,,Horizonte, Centro,22 de ago 10:12
38,Chácara a venda,casa,160.000,2,3,460,1,Juazeiro do Norte, Centro,22 de ago 09:55
39,GE-Casa para venda com 2 quartos em Barrocão - Itaitinga - CE,casa,190.000,2,3,90,1,Itaitinga, Barrocão,22 de ago 09:55
40,GE-Casa em Condomínio com 3 quartos em Centro - Eusébio - CE,casa,584.000,3,5,105,1,Eusébio, Centro,22 de ago 09:38
41,Casa de Condomínio DENTRO DE FORTALEZA com 3 Quartos!,casa,580.000,3,3,140,,Fortaleza, Cidade 2000,22 de ago 09:37
42,GE-Casa para venda com 2 quartos no Gereraú - Itaitinga - CE,casa,175.000,2,1,80,1,Gereraú, Itaitinga,22 de ago 09:36
43,GE-Casa para REPASSE NA JORGE FIGUEIREDO,casa,85.000,3,2,84,1,Fortaleza, Pedras,22 de ago 09:35
44,GE -Casa para venda em Pedras/Jorge Figuereido - Fortaleza - CE,casa,203.000,2,2,87,1,Fortaleza, Pedras,22 de ago 09:34
45,3 Quartos 2 Banheiro,casa,250.000,3,2,72,,Fortaleza, Montese,22 de ago 09:30
46,Village Porto Riviera Casas em condomínio para aluguel 225 m2 com 3 quartos,casa,1.250.000,3,5,225,,Aquiraz,,22 de ago 09:28
47,GE-Casa para venda com 2 quartos em Pedras/Jorge Figuereido - Fortaleza - CE,casa,220.000,2,2,90,1,Fortaleza, Pedras,22 de ago 09:22
48,"CASA PADRAO CAIXA ,DOCUMENTADA E QUITADA 39.000,00 PARCELAMO zap *",casa,39.000,2,1,140,,Horizonte, Queimadas,22 de ago 09:18
49,FORTALEZA - Casa Padrão - Quintino Cunha,casa,600.000,4,5,302,,Fortaleza, Quintino Cunha,22 de ago 09:13
50,CASA NA PRAIA DAS FONTES / COM PISCINA,casa,140.000,2,2,190,,Fortaleza, José Bonifácio,22 de ago 09:02
